Timestamp,IBEX SpotPrice (EUR/MWh),Consumption (kWh),ChargingPowerRegulation (kW),DischargingPowerRegulation (kW),EnergyLevel (kWh),PV Production (kWh),ActualSolarIrradiation (W/m^2),ActualTemperature (?)
15.10.2019 00:00,0.08891,55.394,0,0,133.866,0,0,14.08
15.10.2019 00:15,0.08891,55.665,0,0,133.866,0,1,14.18
15.10.2019 00:30,0.08891,54.211,0,0,133.866,0.02,7,14.31
15.10.2019 00:45,0.08891,51.458,0,0,133.866,0.097,17,14.46
15.10.2019 01:00,0.09353,18.597,0,180,133.866,0.195,35,14.62
15.10.2019 01:15,0.09353,24.197,0,180,100.701,0.326,56,14.77
15.10.2019 01:30,0.09353,40.865,0,81.14792,66.933,0.461,82,14.92
15.10.2019 01:45,0.09353,70.301,53.33469388,0,48.039,0.556,114,15.08
15.10.2019 02:00,0.08297,88.966,130.4530612,0,59.094,0.711,164,15.26
15.10.2019 02:15,0.08297,79.914,85.33061224,0,85.827,0.762,204,15.46
15.10.2019 02:30,0.08297,59.148,0,0,102.912,1.121,243,15.66
15.10.2019 02:45,0.08297,60.898,0,0,103.314,1.028,276,15.88
15.10.2019 03:00,0.07573,55.192,0,0,103.314,1.518,299,16.1
15.10.2019 03:15,0.07573,52.99,0,0,103.113,1.796,318,16.31
15.10.2019 03:30,0.07573,54.985,0,0,103.113,1.457,333,16.51
15.10.2019 03:45,0.07573,50.046,0,0,103.113,1.54,344,16.68
15.10.2019 04:00,0.07591,48.192,0,0,102.912,1.59,336,16.8
15.10.2019 04:15,0.07591,48.382,0,0,102.912,1.74,348,16.87
15.10.2019 04:30,0.07591,44.807,0,0,102.912,3.846,365,16.92
15.10.2019 04:45,0.07591,44.379,0,0,102.912,2.44,392,16.97
15.10.2019 05:00,0.06191,45.879,0,0,102.912,2.981,454,17.04
15.10.2019 05:15,0.06191,47.824,0,0,102.912,3.273,489,17.13
15.10.2019 05:30,0.06191,46.511,0,0,102.912,3.825,517,17.23
15.10.2019 05:45,0.06191,45.551,0,0,102.711,3.829,533,17.32
15.10.2019 06:00,0.06189,42.323,0,0,102.711,4.797,508,17.39
15.10.2019 06:15,0.06189,44.987,0,0,102.711,4.505,514,17.45
15.10.2019 06:30,0.06189,46.471,0,0,102.711,3.771,524,17.49
15.10.2019 06:45,0.06189,49.116,0,0,102.51,3.583,540,17.51
15.10.2019 07:00,0.06189,46.733,0,0,102.51,3.252,538,17.53
15.10.2019 07:15,0.06189,60.416,51.3877551,0,102.51,3.239,518,17.54
15.10.2019 07:30,0.06189,71.619,180,0,112.56,2.787,495,17.54
15.10.2019 07:45,0.06189,51.803,180,0,131.253,2.363,469,17.54
15.10.2019 08:00,0.06191,48.593,115.244098,0,133.866,2.144,451,17.52
15.10.2019 08:15,0.06191,50.976,104.7688196,0,133.866,1.981,419,17.49
15.10.2019 08:30,0.06191,42.993,104.7688196,0,133.866,1.693,386,17.45
15.10.2019 08:45,0.06191,43.226,104.7688196,0,133.866,1.406,351,17.39
15.10.2019 09:00,0.06958,44.335,0,0,133.866,0.749,310,17.31
15.10.2019 09:15,0.06958,44.566,0,0,133.866,0.328,273,17.21
15.10.2019 09:30,0.06958,46.564,0,0,133.866,0.31,230,17.09
15.10.2019 09:45,0.06958,46.112,0,0,133.866,0.328,188,16.94
15.10.2019 10:00,0.06958,44.971,0,0,133.866,0.321,149,16.77
15.10.2019 10:15,0.06958,47.336,104.7688196,0,133.866,0.292,111,16.58
15.10.2019 10:30,0.06958,57.125,104.7688196,0,133.866,0.243,75,16.35
15.10.2019 10:45,0.06958,49.569,104.7688196,0,133.866,0.185,44,16.06
15.10.2019 11:00,0.08298,49.476,0,0,133.866,0.117,16,15.71
15.10.2019 11:15,0.08298,53.029,0,0,133.866,0.037,2,15.33
15.10.2019 11:30,0.08298,52.612,0,0,133.866,0.002,0,14.99
15.10.2019 11:45,0.08298,41.804,0,0,133.866,0,0,14.76
15.10.2019 12:00,0.10795,6.199,0,180,133.866,0,0,14.72
15.10.2019 12:15,0.10795,12.873,0,180,100.701,0,0,14.85
15.10.2019 12:30,0.10795,23.894,0,81.14792,66.732,0,0,15.06
15.10.2019 12:45,0.10795,51.607,54.15510204,0,48.039,0,0,15.24
15.10.2019 13:00,0.08598,76.073,130.4530612,0,59.496,0,0,15.3
15.10.2019 13:15,0.08598,72.329,83.68979592,0,86.028,0,0,15.23
15.10.2019 13:30,0.08598,47.022,0,23.62976,102.912,0,0,15.07
15.10.2019 13:45,0.08598,33.212,0,89.81504,98.088,0,0,14.9
15.10.2019 14:00,0.07893,33.573,0,70.90496,78.591,0,0,14.78
15.10.2019 14:15,0.07893,50.728,5.751020408,0,62.712,0,0,14.73
15.10.2019 14:30,0.07893,65.633,70.56326531,0,63.918,0,0,14.71
15.10.2019 14:45,0.07893,63.616,65.64081633,0,78.39,0,0,14.71
15.10.2019 15:00,0.07197,37.64,6.571428571,0,91.857,0,0,14.69
15.10.2019 15:15,0.07197,22.829,0,46.47944,93.465,0,0,14.64
15.10.2019 15:30,0.07197,25.629,0,52.7828,83.415,0,0,14.59
15.10.2019 15:45,0.07197,29.739,0,13.3868,71.757,0,0,14.56
15.10.2019 16:00,0.06592,43.144,33.64489796,0,68.742,0,0,14.57
15.10.2019 16:15,0.06592,44.569,45.95102041,0,75.777,0,0,14.62
15.10.2019 16:30,0.06592,36.37,17.23673469,0,85.224,0,0,14.68
15.10.2019 16:45,0.06592,31.923,0,20.47808,88.842,0,0,14.74
15.10.2019 17:00,0.05399,32.093,0,0,84.42,0,0,14.76
15.10.2019 17:15,0.05399,40.855,0,0,84.42,0,0,14.75
15.10.2019 17:30,0.05399,53.138,0,0,84.42,0,0,14.72
15.10.2019 17:45,0.05399,40.97,0,0,84.42,0,0,14.68
15.10.2019 18:00,0.04174,44.959,0,0,84.42,0,0,14.65
15.10.2019 18:15,0.04174,47.116,0,0,84.42,0,0,14.61
15.10.2019 18:30,0.04174,45.799,0,0,84.42,0,0,14.58
15.10.2019 18:45,0.04174,45.291,0,0,84.219,0,0,14.55
15.10.2019 19:00,0.04252,45.583,0,0,84.219,0,0,14.51
15.10.2019 19:15,0.04252,43.388,0,0,84.219,0,0,14.46
15.10.2019 19:30,0.04252,46.327,0,0,84.219,0,0,14.39
15.10.2019 19:45,0.04252,46.095,0,0,84.219,0,0,14.3
15.10.2019 20:00,0.03922,43.684,0,0,84.018,0,0,14.24
15.10.2019 20:15,0.03922,45.495,0,0,84.018,0,0,14.32
15.10.2019 20:30,0.03922,45.14,0,0,84.018,0,0,14.4
15.10.2019 20:45,0.03922,43.959,0,0,84.018,0,0,14.45
15.10.2019 21:00,0.03574,72.399,126.8653061,0,84.018,0,0,14.48
15.10.2019 21:15,0.03574,70.219,180,0,108.942,0,0,14.49
15.10.2019 21:30,0.03574,47.317,180,0,130.248,0,0,14.48
15.10.2019 21:45,0.03574,45.006,119.2730512,0,133.866,0,0,14.45
15.10.2019 22:00,0.04169,43.454,104.7688196,0,133.866,0,0,14.4
15.10.2019 22:15,0.04169,43.534,104.7688196,0,133.866,0,0,14.35
15.10.2019 22:30,0.04169,44.347,104.7688196,0,133.866,0,0,14.29
15.10.2019 22:45,0.04169,42.753,104.7688196,0,133.866,0,0,14.23
15.10.2019 23:00,0.0502,43.338,104.7688196,0,133.866,0,0,14.19
15.10.2019 23:15,0.0502,47.883,104.7688196,0,133.866,0,0,14.15
15.10.2019 23:30,0.0502,54.832,104.7688196,0,133.866,0,0,14.11
15.10.2019 23:45,0.0502,54.45,104.7688196,0,133.866,0,0,14.09
16.10.2019 00:00,0.07308,53.735,0,0,133.866,0,0,14.06
16.10.2019 00:15,0.07308,52.029,0,0,133.866,0,1,14.04
16.10.2019 00:30,0.07308,49.703,0,0,133.866,0,9,14.05
16.10.2019 00:45,0.07308,52.915,0,0,133.866,0.039,23,14.12
16.10.2019 01:00,0.10353,21.395,0,180,133.866,0.119,47,14.24
16.10.2019 01:15,0.10353,22.189,0,180,100.701,0.166,68,14.43
16.10.2019 01:30,0.10353,36.634,0,81.14792,66.732,0.278,90,14.65
16.10.2019 01:45,0.10353,66.223,54.15510204,0,48.039,0.356,112,14.86
16.10.2019 02:00,0.08733,82.729,130.4530612,0,59.295,0.393,135,15.04
16.10.2019 02:15,0.08733,72.676,84.51020408,0,85.827,0.549,156,15.18
16.10.2019 02:30,0.08733,49.896,0,22.84184,102.912,0.539,177,15.29
16.10.2019 02:45,0.08733,33.557,0,89.81504,98.49,0.606,198,15.39
16.10.2019 03:00,0.07045,53.129,0,0,78.993,0.729,221,15.52
16.10.2019 03:15,0.07045,54.923,4.110204082,0,78.591,0.669,244,15.66
16.10.2019 03:30,0.07045,54.856,5.751020408,0,79.395,0.616,268,15.81
16.10.2019 03:45,0.07045,51.398,2.469387755,0,80.601,0.698,293,15.95
16.10.2019 04:00,0.06954,50.968,0,0,81.003,0.75,314,16.09
16.10.2019 04:15,0.06954,51.15,0,0,81.003,0.96,342,16.21
16.10.2019 04:30,0.06954,49.316,0,0,81.003,0.895,374,16.34
16.10.2019 04:45,0.06954,48.34,0,0,81.003,1.13,409,16.5
16.10.2019 05:00,0.05709,45.034,0,0,81.003,1.94,467,16.71
16.10.2019 05:15,0.05709,45.988,0,0,81.003,1.453,501,16.96
16.10.2019 05:30,0.05709,48.66,0,0,81.003,1.291,526,17.22
16.10.2019 05:45,0.05709,47.365,0,0,81.003,1.242,540,17.45
16.10.2019 06:00,0.04526,79.784,139.1714286,0,80.802,1.101,515,17.63
16.10.2019 06:15,0.04526,75.211,180,0,107.736,1.053,518,17.73
16.10.2019 06:30,0.04526,55.886,180,0,130.047,1.319,526,17.8
16.10.2019 06:45,0.04526,52.421,120.0788419,0,133.866,1.354,539,17.84
16.10.2019 07:00,0.05006,52.286,0,0,133.866,1.274,535,17.87
16.10.2019 07:15,0.05006,52.006,104.7688196,0,133.866,1.219,515,17.91
16.10.2019 07:30,0.05006,51.589,104.7688196,0,133.866,1.381,492,17.94
16.10.2019 07:45,0.05006,49.605,104.7688196,0,133.866,2.184,466,17.95
16.10.2019 08:00,0.06085,48.714,0,0,133.866,2.089,466,17.94
16.10.2019 08:15,0.06085,44.902,0,0,133.866,1.904,433,17.89
16.10.2019 08:30,0.06085,47.055,0,0,133.866,1.628,398,17.83
16.10.2019 08:45,0.06085,49.131,0,0,133.866,1.279,362,17.74
16.10.2019 09:00,0.06863,51.599,0,0,133.866,0.637,327,17.62
16.10.2019 09:15,0.06863,47.633,0,0,133.866,0.282,289,17.49
16.10.2019 09:30,0.06863,47.412,0,0,133.866,0.25,249,17.32
16.10.2019 09:45,0.06863,47.654,0,0,133.866,0.237,210,17.11
16.10.2019 10:00,0.06958,50.46,0,0,133.866,0.223,159,16.86
16.10.2019 10:15,0.06958,58.53,0,0,133.866,0.198,123,16.55
16.10.2019 10:30,0.06958,54.176,0,0,133.866,0.132,81,16.18
16.10.2019 10:45,0.06958,53.059,0,0,133.866,0.106,46,15.75
16.10.2019 11:00,0.07208,49.447,0,0,133.866,0.061,16,15.25
16.10.2019 11:15,0.07208,55.368,0,0,133.866,0.017,1,14.71
16.10.2019 11:30,0.07208,53.478,0,0,133.866,0,0,14.18
16.10.2019 11:45,0.07208,53.537,0,0,133.866,0,0,13.72
16.10.2019 12:00,0.06956,58.735,0,0,133.866,0,0,13.39
16.10.2019 12:15,0.06956,53.51,0,0,133.866,0,0,13.2
16.10.2019 12:30,0.06956,51.542,0,0,133.866,0,0,13.12
16.10.2019 12:45,0.06956,56.248,0,0,133.866,0,0,13.13
16.10.2019 13:00,0.08643,20.218,0,180,133.866,0,0,13.18
16.10.2019 13:15,0.08643,21.061,0,180,100.5,0,0,13.26
16.10.2019 13:30,0.08643,36.074,0,80.36,66.531,0,0,13.33
16.10.2019 13:45,0.08643,68.349,54.9755102,0,48.039,0,0,13.34
16.10.2019 14:00,0.06956,82.788,130.4530612,0,59.496,0,0,13.27
16.10.2019 14:15,0.06956,71.332,83.68979592,0,85.827,0,0,13.11
16.10.2019 14:30,0.06956,51.364,0,0,102.912,0,0,12.92
16.10.2019 14:45,0.06956,52.472,0,0,103.113,0,0,12.73
16.10.2019 15:00,0.06762,52.405,0,0,103.113,0,0,12.59
16.10.2019 15:15,0.06762,48.879,0,0,103.113,0,0,12.5
16.10.2019 15:30,0.06762,45.847,0,0,102.912,0,0,12.47
16.10.2019 15:45,0.06762,46.28,0,0,102.912,0,0,12.49
16.10.2019 16:00,0.04739,46.241,0,0,102.912,0,0,12.54
16.10.2019 16:15,0.04739,45.702,0,0,102.912,0,0,12.61
16.10.2019 16:30,0.04739,44.962,0,0,102.912,0,0,12.68
16.10.2019 16:45,0.04739,44.762,0,0,102.912,0,0,12.7
16.10.2019 17:00,0.04456,56.438,49.74693878,0,102.711,0,0,12.66
16.10.2019 17:15,0.04456,68.698,180,0,112.56,0,0,12.55
16.10.2019 17:30,0.04456,48.5,180,0,132.057,0,0,12.41
16.10.2019 17:45,0.04456,46.918,112.0209354,0,133.866,0,0,12.29
16.10.2019 18:00,0.05351,45.323,0,0,133.866,0,0,12.2
16.10.2019 18:15,0.05351,41.203,0,0,133.866,0,0,12.16
16.10.2019 18:30,0.05351,46.562,0,0,133.866,0,0,12.17
16.10.2019 18:45,0.05351,45.88,0,0,133.866,0,0,12.19
16.10.2019 19:00,0.05017,45.28,0,0,133.866,0,0,12.22
16.10.2019 19:15,0.05017,45.077,0,0,133.866,0,0,12.26
16.10.2019 19:30,0.05017,41.471,0,0,133.866,0,0,12.3
16.10.2019 19:45,0.05017,44.152,0,0,133.866,0,0,12.36
16.10.2019 20:00,0.04822,45.856,0,0,133.866,0,0,13.96
16.10.2019 20:15,0.04822,44.918,0,0,133.866,0,0,13.98
16.10.2019 20:30,0.04822,42.132,0,0,133.866,0,0,14
16.10.2019 20:45,0.04822,45.513,0,0,133.866,0,0,13.99
16.10.2019 21:00,0.04607,45.002,0,0,133.866,0,0,13.97
16.10.2019 21:15,0.04607,47.935,104.7688196,0,133.866,0,0,13.9
16.10.2019 21:30,0.04607,43.735,104.7688196,0,133.866,0,0,13.8
16.10.2019 21:45,0.04607,43.68,104.7688196,0,133.866,0,0,13.66
16.10.2019 22:00,0.04727,45.554,104.7688196,0,133.866,0,0,13.48
16.10.2019 22:15,0.04727,45.449,104.7688196,0,133.866,0,0,13.26
16.10.2019 22:30,0.04727,43.617,104.7688196,0,133.866,0,0,13.04
16.10.2019 22:45,0.04727,45.155,104.7688196,0,133.866,0,0,12.87
16.10.2019 23:00,0.06758,46.699,0,0,133.866,0,0,12.77
16.10.2019 23:15,0.06758,47.748,0,0,133.866,0,0,12.76
16.10.2019 23:30,0.06758,59.362,0,0,133.866,0,0,12.8
16.10.2019 23:45,0.06758,60.566,0,0,133.866,0,0,12.87
17.10.2019 00:00,0.06386,54.784,0,0,133.866,0,0,12.94
17.10.2019 00:15,0.06386,50.633,0,0,133.866,0,1,13.01
17.10.2019 00:30,0.06386,50.158,104.7688196,0,133.866,0.036,9,13.08
